X,Y,OBJECTID,SCHID,NAME,ADDRESS,TOWN_MAIL,TOWN,ZIPCODE,PHONE,GRADES,TYPE,TYPE_DESC,TYPE_DESC2,DIST_NAME,DIST_CODE,MA_ADDR_ID
147247.593800001,936525.438200001,1387,06150050,Royalston Community School,96 Winchendon Road,Royalston,ROYALSTON,01368,978-249-2900,"K,01,02,03,04,05,06",ELE,Public Elementary,,Athol-Royalston,06150000,1051361
172518.536200002,889164.599199999,1388,03480060,Columbus Park School,75 Lovell Street,Worcester,WORCESTER,01603,508-799-3490,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Worcester,03480000,1393664
110046.766400002,875087.854,1389,02810095,Alfred G Zanetti Montessori Magnet School,474 Armory Street,Springfield,SPRINGFIELD,01104,413-787-7400,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Springfield,02810000,573080
227550.453400001,922977.208799999,1390,03420805,Abundant Life Christian School,173 Church Street,Wilmington,WILMINGTON,01887,978-657-8710,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,2655312
175464.963,889005.6928,1391,03480896,St. Mary's Junior-Senior High School,50 Richland Street,Worcester,WORCESTER,01610,508-753-1170,"07,08,09,10,11,12",PRI,Private,,,,1393888
175464.963,889005.6928,1392,03480895,St. Mary's Elementary School,50 Richland Street,Worcester,WORCESTER,01610,508-753-1170,"PK,K,01,02,03,04,05,06",PRI,Private,,,,1393888
212786.82,902521.158399999,1393,03150005,Claypit Hill School,40 Adams Lane,Wayland,WAYLAND,01778,508-358-3851,"K,01,02,03,04,05",ELE,Public Elementary,,Wayland,03150000,4214159
197594.318400003,895466.031599998,1394,02760825,St. Mark School,25 Marlboro Road,Southborough,SOUTHBOROUGH,01772,508-786-6000,"09,10,11,12",PRI,Private,,,,1860294
317981.542400002,780156.2326,1395,01970810,Nantucket Lighthouse School,1 Rugged Road,Nantucket,NANTUCKET,02554,508-228-0427,"PK,K,01,02,03,04,05,06",PRI,Private,,,,2641829
237622.736400001,918311.876800001,1396,03050820,Odyssey Day School,2 Audobon Road,Wakefield,WAKEFIELD,01880,781-245-6050,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,2870658
228504.0766,934271.954,1397,00090310,Andover West Middle School,70 Shawsheen Road,Andover,ANDOVER,01810,978-247-5400,"06,07,08",MID,Public Middle,,Andover,00090000,62655
238462.477200001,855183.724199999,1398,06250315,Raynham Middle School,420 Titicut Road,Raynham,RAYNHAM,02767,508-977-0504,"05,06,07,08",MID,Public Middle,,Bridgewater-Raynham,06250000,3149723
184425.247,912401.0594,1399,01470850,Trivium School,471 Langen Road,South Lancaster,LANCASTER,01561,978-365-4795,"07,08,09,10,11,12",PRI,Private,,,,1580409
225259.618600003,871922.832600001,1400,02660820,Al-Noor Academy,84 Chase Drive,Sharon,SHARON,02067,781-784-0400,"PK,K,01,02,03,04,05",PRI,Private,,,,3201718
223273.621399999,897747.173799999,1401,02070130,Zervas School,30 Beethoven Avenue,Waban,NEWTON,02468,617-559-6750,"K,01,02,03,04,05",ELE,Public Elementary,,Newton,02070000,2752309
252292.698600002,923970.579799999,1402,00300830,Harborlight-Stoneridge Montessori School,243 Essex Street,Beverly,BEVERLY,01915,978-922-1008,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,21924
98513.4782000035,878561.888599999,1403,03250040,Southampton Road School,330 Southampton Road,Westfield,WESTFIELD,01085,413-572-6435,"K,01,02,03,04",ELE,Public Elementary,,Westfield,03250000,970400
233601.931400001,851128.9586,1404,02930805,Coyle & Cassidy High School and Middle School,2 Hamilton Street,Taunton,TAUNTON,02780,508-823-6164,"06,07,08,09,10,11,12",PRI,Private,,,,2685595
225849.834799998,895889.116,1405,02070510,Newton South High School,140 Brandeis Road,Newton Centre,NEWTON,02459,617-559-6700,"09,10,11,12",SEC,Public Secondary,,Newton,02070000,2721175
233618.918399997,902426.0898,1406,00490035,King Open School,850 Cambridge Street,Cambridge,CAMBRIDGE,02139,617-349-6540,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Cambridge,00490000,3619043
229090.4912,915806.161800001,1407,03470405,John F Kennedy Middle School,33 Middle Street,Woburn,WOBURN,01801,781-937-8230,"06,07,08",MID,Public Middle,,Woburn,03470000,2985056
117499.286799997,873277.0394,1408,02810975,Pioneer Valley Montessori School,1524 Parker Street,Springfield,SPRINGFIELD,01129,413-782-3108,"PK,K,01,02,03,04,05,06",PRI,Private,,,,590132
109780.194600001,881323.158599999,1409,00610510,Chicopee Comprehensive High School,617 Montgomery Street,Chicopee,CHICOPEE,01020,413-594-3534,"09,10,11,12",SEC,Public Secondary,,Chicopee,00610000,129721
234733.775399998,946580.937199999,1410,01280805,Sacred Hearts Elementary School,31 South Chestnut Street,Haverhill,HAVERHILL,01835,978-373-5451,"K,01,02,03,04,05,06,07,08",PRI,Private,,,,2228756
230634.1118,919984.320599999,1411,02460805,Austin Prep School,101 Willow Street,Reading,READING,01867,781-944-4900,"06,07,08,09,10,11,12",PRI,Private,,,,2603217
224757.801600002,898044.327199999,1412,02070080,Mason-Rice School,149 Pleasant Street,Newton Centre,NEWTON,02459,617-559-9570,"K,01,02,03,04,05",ELE,Public Elementary,,Newton,02070000,2729096
108453.935199998,883396.869399998,1413,01370025,Morgan Full Service Community School,596 South Bridge Street,Holyoke,HOLYOKE,01040,413-534-2083,"PK,K,01,02,03,04",ELE,Public Elementary,,Holyoke,01370000,4167213
247654.853,918627.412799999,1414,02580070,Witchcraft Heights School,1 Frederick Street,Salem,SALEM,01970,978-740-1271,"K,01,02,03,04,05",ELE,Public Elementary,,Salem,02580000,3890044
221248.065200001,900229.916,1415,02070020,Burr School,171 Pine Street,Auburndale,NEWTON,02466,617-559-9360,"K,01,02,03,04,05",ELE,Public Elementary,,Newton,02070000,2749064
245325.2892,870494.346799999,1416,07800010,Louise A Conley School,100 Forest Street,Whitman,WHITMAN,02382,781-618-7050,"K,01,02,03,04,05",ELE,Public Elementary,,Whitman-Hanson,07800000,3203974
240229.683200002,926045.016800001,1417,01840003,Fuller Meadow School,143 South Main Street,Middleton,MIDDLETON,01949,978-750-4756,"K,01,02",ELE,Public Elementary,,Middleton,01840000,664213
247314.543200001,923455.165199999,1418,00710030,Riverside School,95 Liberty Street,Danvers,DANVERS,01923,978-774-5010,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Danvers,00710000,3084005
238345.6752,921045.979600001,1419,01640505,Lynnfield High School,275 Essex Street,Lynnfield,LYNNFIELD,01940,781-334-5820,"09,10,11,12",SEC,Public Secondary,,Lynnfield,01640000,4169145
204506.418799996,887953.970800001,1321,00140010,Henry E Warren Elementary School,73 Fruit Street,Ashland,ASHLAND,01721,508-881-0188,"K,01,02",ELE,Public Elementary,,Ashland,00140000,1551777
190620.843599997,880016.058,1322,07100001,Memorial School,69 Main Street,Upton,UPTON,01568,508-529-1082,"PK,K,01,02,03,04",ELE,Public Elementary,,Mendon-Upton,07100000,1648133
233053.810199998,906891.951,1323,01760315,Andrews Middle School,3000 Mystic Valley Parkway,Medford,MEDFORD,02155,781-393-2228,"06,07,08",MID,Public Middle,,Medford,01760000,2575288
229223.884599999,940918.412799999,1324,01490053,Edward F Parthum School,255 East Haverhill Street,Lawrence,LAWRENCE,01841,978-691-7200,"K,01,02,03,04",ELE,Public Elementary,,Lawrence,01490000,2113286
178807.623400003,919968.044399999,1325,01530820,St. Leo School,118 Main Street,Leominster,LEOMINSTER,01453,978-537-1007,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,1586838
112142.633400001,877595.572,1326,02810020,Samuel Bowles School,24 Bowles Park,Springfield,SPRINGFIELD,01104,413-787-7334,"K,01,02,03,04,05",ELE,Public Elementary,,Springfield,02810000,568187
203770.338200003,914074.698399998,1327,06000010,Merriam School,11 Charter Road,Acton,ACTON,01720,978-264-3371,"K,01,02,03,04,05,06",ELE,Public Elementary,,Acton-Boxborough,06000000,2294499
105685.181,873484.889600001,1328,03320810,St. Thomas The Apostle School,75 Pine Street,West Springfield,WEST SPRINGFIELD,01089,413-739-4131,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,900116
115937.804,873056.818,1329,02810883,Pioneer Valley Christian Academy,965 Plumtree Road,Springfield,SPRINGFIELD,01119,413-782-8031,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",PRI,Private,,,,583807
212712.185199998,891379.806200001,1330,01980806,The Tobin School,73 Cottage Street,Natick,NATICK,01760,508-655-5006,PK,PRI,Private,,,,1668981
177266.885399997,894841.388,1331,03480225,Worcester Arts Magnet School,315 St Nicholas Avenue,Worcester,WORCESTER,01606,508-799-3575,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Worcester,03480000,1381675
110172.634599999,882818.928199999,1332,00610305,Bellamy Middle School,314 Pendleton Avenue,Chicopee,CHICOPEE,01020,413-594-3527,"06,07,08",MID,Public Middle,,Chicopee,00610000,124386
117861.889799997,878760.376,1333,02810100,Indian Orchard Elementary School,95 Milton Street,Indian Orchard,SPRINGFIELD,01151,413-787-7255,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Springfield,02810000,584183
228168.383400001,902006.036400001,1334,03140830,St. Stephen's Armenian School,47 Nichols Avenue,Watertown,WATERTOWN,02472,617-926-6979,"PK,K,01,02,03,04,05",PRI,Private,,,,2886918
208606.986400001,909975.242199998,1335,00670305,Concord Middle School,835 Old Marlboro Road,Concord,CONCORD,01742,978-318-1380,"06,07,08",MID,Public Middle,,Concord,00670000,2357237
203430.328599997,914373.874600001,1336,06000505,Acton-Boxborough Regional High School,36 Charter Road,Acton,ACTON,01720,978-264-4700,"09,10,11,12",SEC,Public Secondary,,Acton-Boxborough,06000000,2292347
220221.86,893220.035399999,1337,01990850,Charles River Arc School,59 East Militia Heights,Needham,NEEDHAM,02492,781-444-4347,,PRI,Private,,,,2804960
168695.318400003,866563.9564,1338,03160820,All Saints Academy - St. Louis Campus,48 Negus Street,Webster,WEBSTER,01570,508-943-0257,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,1539301
103336.491599999,891348.617,1339,00860820,Williston Northampton School,19 Payson Avenue,Easthampton,EASTHAMPTON,01027,413-529-3222,"07,08,09,10,11,12",PRI,Private,,,,168769
110236.235600002,921756.806400001,1340,00740810,Eaglebrook School,271 Pine Nook Road,Deerfield,DEERFIELD,01342,413-774-7411,"06,07,08,09",PRI,Private,,,,159568
203121.482199997,924564.556400001,1262,03260045,John A Crisafulli Elementary School,13 Robinson Road,Westford,WESTFORD,01886,978-392-4483,"03,04,05",ELE,Public Elementary,,Westford,03260000,1476987
272962.590400003,933833.297200002,1263,02520005,Rockport Elementary School,34 Jerdens Lane,Rockport,ROCKPORT,01966,978-546-1220,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Rockport,02520000,17674
241760.658399999,906026.723,1264,02480057,Garfield Middle School,176 Garfield Avenue,Revere,REVERE,02151,781-286-8298,"06,07,08",MID,Public Middle,,Revere,02480000,3535243
54997.7800000012,908888.3814,1265,01520810,High Point School,788 South Street,Pittsfield,PITTSFIELD,01201,413-637-2845,"07,08,09,10,11,12",SPU,Special Education (Unapproved),,,,197247
54997.7800000012,908888.3814,1266,01520805,Hillcrest Educational Centers School,788 South Street,Pittsfield,PITTSFIELD,01201,413-637-2834,"01,02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,197247
228972.840800002,938274.1448,1267,01490004,South Lawrence East Elementary School,165 Crawford Street,Lawrence,LAWRENCE,01843,978-975-5970,"01,02,03,04,05",ELE,Public Elementary,,Lawrence,01490000,2115117
227195.975599997,937203.271400001,1268,01490525,Frost Middle School,33 Hamlet Street,Lawrence,LAWRENCE,01843,978-722-8810,"05,06,07,08",MID,Public Middle,,Lawrence,01490000,2122302
55490.026799999,911069.165,1269,02360850,Berkshire County Arc School,395 South Street,Pittsfield,PITTSFIELD,01201,413-499-4241,,PRI,Private,,,,189080
245898.035800003,844262.6712,1270,06650002,Assawompset Elementary School,232 Main Street,Lakeville,LAKEVILLE,02347,508-947-1403,"K,01,02,03",ELE,Public Elementary,,Freetown-Lakeville,06650000,3072308
230093.2064,912932.354200002,1271,01780815,Acera School,5 Lowell Avenue,Winchester,WINCHESTER,01890,781-729-3489,"K,01,02,03,04,05,06,07,08",PRI,Private,,,,3002778
228972.840800002,938274.1448,1272,01490085,Spark Academy,165 Crawford Street,Lawrence,LAWRENCE,01843,978-975-5993,"06,07,08",ELE,Public Elementary,,Lawrence,01490000,2115117
176228.705399998,927177.624,1273,00970340,McKay Arts Academy,67 Rindge Road,Fitchburg,FITCHBURG,01420,978-665-3187,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Fitchburg,00970000,1358844
316596.116800003,825236.055199999,1274,01260810,Holy Trinity Regional School,245 Main Street,West Harwich,HARWICH,02671,508-432-8216,PK,PRI,Private,,,,2159481
227575.644199997,826816.126200002,1275,00950935,St. Stanislaus School,37 Rockland Street,Fall River,FALL RIVER,02724,508-674-6771,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,3946128
218293.265199997,888285.4736,1276,00780805,Charles River School,56 Centre Street,Dover,DOVER,02030,508-785-0068,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,2464702
263289.916599996,855996.466200002,1277,01450815,Sacred Heart Elementary School,329 Bishops Highway,Kingston,KINGSTON,02364,781-585-2114,"01,02,03,04,05,06",PRI,Private,,,,3467361
230141.590800002,909829.503800001,1278,03440805,Children's Own School,86 Main Street,Winchester,WINCHESTER,01890,781-729-2689,"PK,K",PRI,Private,,,,2997085
230257.674,938934.649599999,1279,02110835,St. Michael Elementary School,80 Maple Avenue,North Andover,NORTH ANDOVER,01845,978-686-1862,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,2822085
218854.1,888978.457,1280,00780005,Chickering School,29 Cross Street,Dover,DOVER,02030,508-785-0480,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Dover,00780000,2465309
245288.02,914499.994800001,1281,01630900,St. Pius V Elementary School,28 Bowler Street,Lynn,LYNN,01904,781-593-8292,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,3796139
98647.6679999977,905266.967,1282,03400020,Anne T Dunphy School,1 Petticoat Hill Road,Williamsburg,WILLIAMSBURG,01096,413-268-8421,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Williamsburg,03400000,955671
67611.4672000036,931680.205400001,1283,00040810,St. Stanislaus Kostka School,108 Summer Street,Adams,ADAMS,01220,413-743-1091,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,94873
96976.1375999972,930298.788600001,1284,07170505,Mohawk Trail Regional High School,26 Ashfield Road,Shelburne Falls,BUCKLAND,01370,413-625-9811,"07,08,09,10,11,12",SEC,Public Secondary,,Mohawk Trail,07170000,144121
240862.148199998,948964.720800001,1285,02040850,Pathways for Learning Preschool,9 Pleasant Street,West Newbury,WEST NEWBURY,01985,978-363-2499,,PRI,Private,,,,2880089
294073.561399996,825868.869199999,1286,00200870,Veritas Academy,1200 Old Stage Road,West Barnstable,BARNSTABLE,02668,508-420-8145,"K,01,02,03,04,05,06,07,08",PRI,Private,,,,1246480
259184.0396,862978.262400001,1287,07600505,Silver Lake Regional High School,260 Pembroke Street,Kingston,KINGSTON,02364,781-585-3844,"PK,09,10,11,12",SEC,Public Secondary,,Silver Lake,07600000,3467380
179304.912799999,892179.5546,1288,02710040,Parker Road Preschool,15 Parker Road,Shrewsbury,SHREWSBURY,01545,508-841-8646,PK,ELE,Public Elementary,,Shrewsbury,02710000,1871227
241931.643200003,871518.132599998,1289,00440805,Cardinal Spellman High School,738 Court Street,Brockton,BROCKTON,02402,508-583-6875,"09,10,11,12",PRI,Private,,,,3267747
274389.690399997,800680.3376,1290,02960005,Tisbury Elementary School,40 West William Street,Vineyard Haven,TISBURY,02568,508-696-6500,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Tisbury,02960000,1744959
117805.447,874369.283599999,1291,02810155,Mary M Walsh School,50 Empress Court,Springfield,SPRINGFIELD,01129,413-787-7448,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Springfield,02810000,607895
226706.7742,914181.726399999,1292,03470410,Daniel L Joyce Middle School,55 Locust Street,Woburn,WOBURN,01801,781-937-8233,"06,07,08",MID,Public Middle,,Woburn,03470000,2977544
237404.493799999,820752.750799999,1293,03310883,Montessori School of Angels,1180 American Legion Highway,Westport,WESTPORT,02790,508-636-0200,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,2921318
109517.4058,881204.089,1294,00610040,Lambert-Lavoie Memorial Elementary School,99 Kendall Street,Chicopee,CHICOPEE,01020,413-594-3444,"K,01,02,03,04,05",ELE,Public Elementary,,Chicopee,00610000,121068
238574.118,847514.720800001,1295,02930042,Joseph H Martin Middle School,131 Caswell Street,East Taunton,TAUNTON,02718,508-821-1250,"05,06,07",MID,Public Middle,,Taunton,02930000,2685192
105923.327399999,881296.915600002,1296,01370060,Maurice A Donahue Elementary School,210 Whiting Farms Road,Holyoke,HOLYOKE,01040,413-534-2069,"PK,K,01,02,03,04,05,08",MID,Public Middle,,Holyoke,01370000,4167167
197298.606399998,894886.986200001,1297,02760805,Fay School,48 Main Street,Southborough,SOUTHBOROUGH,01772,508-485-0100,"01,02,03,04,05,06,07,08,09",PRI,Private,,,,1862335
100450.761399999,876063.992800001,1298,03250036,Paper Mill School,148 Paper Mill Road,Westfield,WESTFIELD,01085,413-572-6519,"K,01,02,03,04",ELE,Public Elementary,,Westfield,03250000,974471
230521.285400003,875576.266199999,1299,02850010,Helen Hansen Elementary School,1800 Central Street,Stoughton,STOUGHTON,02072,781-344-7006,"K,01,02,03,04,05",ELE,Public Elementary,,Stoughton,02850000,50737
286842.292800002,830394.161600001,1300,02610025,Oak Ridge School,260 Quaker Meeting House Road,East Sandwich,SANDWICH,02537,508-833-0111,"03,04,05,06",ELE,Public Elementary,,Sandwich,02610000,1891256
253159.401,917770.4474,1479,04640305,Marblehead Community Charter Public School,17 Lime Street,Marblehead,MARBLEHEAD,01945,781-631-0777,"04,05,06,07,08",CHA,Charter,,Marblehead Community Charter,04640000,3817882
174421.725599997,889674.641399998,1480,03480002,Head Start School,770 Main Street,Worcester,WORCESTER,01610,508-799-3662,PK,ELE,Public Elementary,,Worcester,03480000,1376474
235771.722,906136.592799999,1481,00930003,Adams School,78 Tileston Street,Everett,EVERETT,02149,617-394-2400,PK,ELE,Public Elementary,,Everett,00930000,3507688
214375.145800002,932517.830400001,1482,01600360,Kathryn P Stoklosa Middle School,560 Broadway Street,Lowell,LOWELL,01854,978-275-6330,"05,06,07,08",MID,Public Middle,,Lowell,01600000,2002483
204251.399400003,913663.547800001,1483,00020830,JRI The Victor School,380 Massachusetts Avenue,Acton,ACTON,01720,978-266-1991,"06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,2291845
250075.187,920323.1928,1484,02580015,Carlton School,10 Skerry Street,Salem,SALEM,01970,978-740-1280,"K,01,02,03,04,05",ELE,Public Elementary,,Salem,02580000,3881124
221277.5352,879061.808600001,1485,03070015,Fisher School,65 Gould Street,Walpole,WALPOLE,02081,508-660-7234,"K,01,02,03,04,05",ELE,Public Elementary,,Walpole,03070000,2713306
273846.247,833296.598200001,1486,00360830,St Margaret Primary School,143 Main Street,Buzzards Bay,BOURNE,02532,508-759-2213,"PK,K,01,02,03,04",PRI,Private,,,,9707
226914.861599997,827262.478399999,1487,00950828,East Gate Christian Academy,397 Bay Street,Fall River,FALL RIVER,02724,508-730-1735,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",PRI,Private,,,,3947513
249537.597599998,913692.502799999,1488,02910020,Stanley School,10 Whitman Road,Swampscott,SWAMPSCOTT,01907,781-596-8837,"K,01,02,03,04",ELE,Public Elementary,,Swampscott,02910000,3759811
